,VOO,XLF,MDY,VDC,DE,FISV,VRTX,UPST,DKNG,META,LEU,REXR,ATKR,LNSTY,BALL,SND,VIRT,GNRC,MTN,PERI
4/30/2021,-0.006604164508,-0.008747949699,-0.01360665832,-0.0002203371158,-0.01471877574,-0.01750368068,0.02992542245,0.004237288136,-0.01392272885,-0.01344420503,-0.03336148649,0.00488422576,-0.0007658922645,-0.01895375284,0.002784322125,-0.04724409449,-0.01101468625,-0.03923720268,-0.001105922831,0.002240896359
5/3/2021,0.002268164872,0.004964147821,0.005960771678,0.009476584022,0.007873803425,-0.0004162504163,-0.001145737855,0.04751421757,0.007412636781,-0.007690414667,0.08475316732,-0.006840684068,0.06770567195,-0.003091190108,-0.004058094831,0.00826446281,0.0003374957813,0.004012964964,-0.01497724197,-0.0150922303
5/4/2021,-0.00608677557,0.007958287596,-0.003683388718,-0.006167448968,0.0155443187,-0.01690680436,-0.01422344574,-0.05989492119,-0.01664330764,-0.01308202616,-0.01208215868,-0.003806416531,0.007537688442,-0.01434108527,0.004181857173,-0.01229508197,-0.0371120108,-0.03769408148,-0.01239501702,-0.0505107832
5/5/2021,0.0001831981157,0.008167710319,-0.001466747036,-0.0008237684661,-0.001896833342,-0.01228397154,-0.004561321852,-0.08541356185,0.0008907892393,-0.01049126775,0.02975947819,-0.02237991266,0.02565016031,-0.0007864726701,-0.008328884143,-0.03319502075,-0.02452697968,0.02025623822,-0.007365958523,-0.00478182905
5/6/2021,0.008137739749,0.01485282204,0.00517133831,0.01330108827,0.02916644671,0.01320867999,-0.003319773694,-0.06263366942,-0.07636169455,0.01587200813,-0.02771179731,0.01581983994,0.003704990159,-0.01180637544,-0.02487347906,-0.01287553648,0.02478448276,-0.003663921335,0.002452307398,-0.03663663664
5/7/2021,0.007137666113,0.005321979776,0.01054970573,0.001627251031,0.01105383294,-0.004063320071,0.008678926628,0.0426988266,-0.06687222972,-0.002937316418,0.03705211726,0.008244778307,0.0279155612,0.01234567901,0.001545936396,0.0347826087,-0.01402032948,0.02897913,-0.006226966578,0.06982543641
5/10/2021,-0.009793057238,-0.000794070937,-0.01206394485,0.00606520091,-0.007153366141,-0.01274968126,-0.009813497047,-0.08085860165,-0.06361007848,-0.04108687476,-0.02905378877,-0.009994548428,-0.02154640332,-0.01140833989,-0.009151047409,-0.02941176471,0.005687877711,-0.06771946973,0.01665601023,-0.09557109557
5/11/2021,-0.00877078833,-0.01774834437,-0.009023099134,-0.008020238992,-0.02095043434,-0.01136461472,0.0004697040864,0.01394399728,-0.02933392148,0.001830244795,-0.0222401941,-0.0233113069,-0.02798486065,0.01273378432,0.008122844108,0,0.01413927183,-0.001933095246,-0.002043960882,-0.01675257732
5/12/2021,-0.02134642651,-0.01024811219,-0.03103880863,-0.0149763959,-0.02497390397,-0.01558826091,-0.001502347418,0.02661001789,-0.04317200636,-0.01298404724,-0.04714640199,-0.008457056944,-0.05510324484,-0.0231827112,-0.03057395143,-0.03896103896,-0.0115022656,-0.05068610072,-0.02634232417,-0.04325032765
5/13/2021,0.01188527889,0.01607629428,0.01969178082,0.01542444775,0.01199047186,0.004157820241,0.007852172278,-0.08462208669,-0.02659700784,0.008957197157,-0.05946180556,0.01231993935,0.0255994006,0.02011263073,0.00717294774,-0.009009009009,0.01622002821,0.01445466491,0.007087378641,-0.03356164384
5/14/2021,0.01535157493,0.01582193618,0.01630112019,0.005696305539,0.01557747745,0.007928816844,0.01278283182,0.2297441999,0.09514515736,0.03498656883,-0.03599446239,0.007676465081,-0.000487032753,0.02050473186,0.007234908433,0,0.005898681471,0.02566812108,0.04000771233,0.04181431609
5/17/2021,-0.002402402402,0.001847940866,-0.001108267677,-0.002049843565,-0.001171875,-0.01389738659,-0.003408724492,0.1126160991,-0.03074181332,-0.001519275812,0.06031594064,0.002415458937,0.00231453283,-0.002704791345,-0.005274971942,0.07272727273,0.0010348396,-0.02306490744,-0.01649981461,0.01156462585
5/18/2021,-0.008638065073,-0.0139657444,-0.01044944727,-0.003081081081,-0.03613609699,0.007800035455,-0.007857638086,0.03904347826,0.01746724891,-0.01743485703,0.007223476298,0.004448563485,-0.03889158969,0.01123595506,-0.01782692091,-0.004237288136,-0.009648518263,0.006497703691,-0.01065032988,0.01748486886
5/19/2021,-0.002640403454,-0.006146445751,-0.006380723285,-0.004446131324,-0.03048500095,-0.005540897098,-0.002795248078,0.1123106536,-0.01874858821,0.01171118854,-0.02017032721,-0.002398966599,-0.0402124431,0.01072796935,-0.01412981045,-0.0170212766,0.003131524008,0.01940106807,-0.01933885872,0.01916721745
5/20/2021,0.01066899637,0.0005377789728,0.004595720236,0.008006099886,-0.00892807321,0.01370832228,0.01195982247,0.04642239109,0.02532228361,0.01600816353,0.03979871912,0.01405845357,-0.01791831357,0.02350265353,0.01701235143,0.01298701299,0.006937218176,0.02297745358,0.01758305809,0.046692607
5/21/2021,-0.0007596395641,0.009943563558,0.001633820076,0.00005403068943,0.01275266032,-0.003489792357,-0.01468076266,0.1061978717,0.00202065559,-0.007469947585,-0.02463704355,0.0009120758847,0.03125838476,0,-0.005728689276,0.02991452991,-0.00103341371,0.0004861763848,0.01088305489,0.003717472119
5/24/2021,0.01009253677,0.004789781799,0.005219696197,0.003727916149,-0.001084086171,0.014358256,-0.01035468303,-0.09151771206,0.07237284338,0.02656294469,-0.007216959856,0.03353380718,-0.002731885001,0.002222222222,0.003802719521,-0.008298755187,-0.003793103448,0.006349617727,0.009412283187,0.01666666667
5/25/2021,-0.002102148863,-0.01006355932,-0.007423784507,-0.0005920981806,0.003701024043,-0.001294665976,-0.01164662437,-0.04342848966,0.01170079398,0.009734158889,-0.004089050432,-0.0248633398,-0.02074093399,0.006651884701,-0.01423487544,0.004184100418,0.001384562132,0.007275302601,-0.003212124992,-0.007893139041
5/26/2021,0.001820498817,0.002942750134,0.009768059671,0.0001077179943,-0.008178768472,-0.003111226342,-0.009388771795,0.09633507853,0.0214787278,-0.0003965953812,0.04197080292,-0.001265822785,0.02757426402,-0.00624082232,-0.04227320368,0.02083333333,0.02143104044,0.02336209652,0.02221318399,0.01407588739
5/27/2021,0.0004413177228,0.01146972526,0.006415315808,-0.006947062308,0.01249510818,0.002600780234,0.00246615087,0.1381498158,0.01900525677,0.01553439541,0.01707530648,-0.009415172913,0.01063002333,-0.0206871075,0.00498540856,0.05306122449,0.01285956007,0.01876893289,0.009212499617,0.001207000604
5/28/2021,0.001946131091,0.001845991561,0.0009249949729,0.002331887202,-0.003064520582,-0.003891050584,0.00636727606,-0.1115506803,-0.008928571429,-0.012081142,-0.05079638399,0.009504660939,-0.00974858902,0.02565069785,-0.00592861464,-0.007751937984,0.01737387237,0.007663539942,-0.008673500334,-0.003013863773
6/1/2021,-0.0007769404087,0.006054224796,0.005524750884,-0.002001839528,0.009720299086,-0.006684027778,0.0049849015,-0.02516529483,-0.007607607608,0.001216804064,0.03083900227,0.006518196632,0.03238341969,-0.01250459728,0.0007302823759,-0.00390625,-0.009523809524,-0.02120345583,0.01829417523,-0.009673518742
6/2/2021,0.001684679781,0.001569858713,-0.005694191924,0.004282771333,-0.02166698664,0.004019924845,0.003386273668,0.08754931137,0.02824288884,0.00006076626257,-0.0008798944127,0.005216765605,-0.02910915935,0.005959031657,-0.00498662126,0.05882352941,0.02420424403,-0.003294483294,-0.007510665145,-0.02747252747
6/3/2021,-0.003803560339,0.002351097179,-0.00550576699,0.004642375169,0.00616747498,-0.01592827922,0.00366004373,0.0489372534,-0.02472042378,-0.009448579675,-0.01012769705,0.01216893343,-0.004135435513,-0.01110699741,0.01906857352,0.01851851852,0.02622207834,-0.01337740497,0.002451870687,0.002510985562
6/4/2021,0.009064699618,0.002606202763,0.006101996282,0.003062704852,-0.006324705358,0.003007252786,-0.005777883022,-0.004792816842,0.01247233957,0.0132192369,0.03291814947,-0.00495049505,0.01154944199,0.02096593036,-0.009955619527,0.2,-0.001892744479,0.03476611884,0.00667330978,0.04884157796
6/7/2021,-0.0008494208494,-0.006498570315,-0.001586536531,-0.0006428112278,-0.00339277703,-0.03298059965,-0.003667889296,0.0363326018,0.06318299225,0.01885878614,0.08785529716,0.02096659559,0.001667735728,-0.004767143381,-0.01429609886,-0.103030303,-0.004740834387,0.007819181429,0.002669626252,0.02388059701
6/8/2021,0.0001545714507,-0.002616431188,0.00947400181,-0.006432246998,0.003235517542,0.001367864308,0.009418626889,-0.047,0.03345169127,-0.008616079387,0.01821060966,0.01113818308,0.01357581967,-0.004421518055,-0.009464110128,0.07432432432,-0.0009526833916,0.06315917081,-0.02369342149,0.004664723032
6/9/2021,-0.001571233547,-0.00944386149,-0.006635316622,-0.006150194217,-0.01977115935,0.01183863036,0.01150949652,-0.05913215234,-0.01482820976,-0.01027930952,-0.003499222395,0.004991394148,-0.01794288602,-0.007031828275,0.003846631096,-0.0534591195,-0.07692307692,-0.02021094641,-0.0196414892,-0.02205455601
6/10/2021,0.004617924772,-0.01165254237,-0.0001404128137,0.005428292259,-0.02314536664,-0.0145801458,0.01503090466,-0.03942793413,-0.0152349486,0.006691900076,-0.001170503316,0.01181709197,-0.03937210499,0.01043607902,-0.00543881335,-0.009966777409,0.003443526171,0.002647580809,-0.002156654373,-0.01543026706
6/11/2021,0.001746231478,0.006430868167,0.007603418529,0.0002699492495,0.0003807403936,0.006484610467,-0.1095631314,-0.1428083595,-0.009506057782,-0.003609456777,0.042578125,0.003046716317,-0.007768550763,0.02286978975,0.01329853343,0.01006711409,-0.002745367193,0.01323196564,0.002443226312,0.02591922845
6/14/2021,0.002512240765,-0.01038338658,-0.008979591837,-0.0008096291898,-0.01765377521,-0.009891107078,0.009221842296,-0.006533343957,-0.0474219044,0.01663346012,-0.01086549269,-0.0003374957813,-0.01363390929,0.003606202669,-0.005028823746,-0.06976744186,-0.005849965588,0.01692536801,0.008624191482,-0.0005875440658
6/15/2021,-0.002096811313,0.001883239171,-0.0007835416081,-0.003133102852,0.007629492758,0.005682338924,-0.02992813142,-0.01331301628,-0.0416831292,-0.00005938771268,0.01060606061,-0.006752194463,0.006842753524,0.01185770751,0.00357495069,0.06071428571,-0.00449982693,0.02019206398,0.000650577775,-0.03938859494
6/16/2021,-0.005483664318,-0.001074113856,-0.006856338595,-0.01268017774,-0.004554865424,-0.01394331541,-0.007831930994,-0.03267495733,0.006184291899,-0.01683741648,0.05809595202,-0.01869476547,0.003941824113,0.01171875,-0.01130082299,0.01346801347,0.005215577191,0.02053773533,0.001238390093,0.01285189718
6/17/2021,-0.0003607224756,-0.02956989247,-0.0156901648,0.001920965971,-0.02430473021,0.007855822551,0.00464024748,0.06133938325,0.00799016595,0.01640086988,-0.006730428622,0.01679944579,-0.04630381803,-0.01123201123,-0.006833146975,-0.04318936877,0.01660325147,0.02499323776,-0.01988249845,-0.01389728097
6/18/2021,-0.01327422223,-0.02409972299,-0.02278944446,-0.01747466448,0.001796698946,-0.01366345713,-0.002707581227,-0.01939672235,-0.02317073171,-0.02035600725,-0.03459343795,-0.02299437915,-0.04159568427,-0.005679801207,-0.009382036527,-0.02777777778,-0.02279686968,0.0196864939,-0.002176862164,-0.01102941176
6/21/2021,0.01400135834,0.01930173148,0.02388920461,0.005017841213,0.02708453658,0.008646336928,-0.000798509449,-0.02026481511,0.01955888473,0.007977916641,-0.04100480236,0.02649930265,0.03969782254,0.03034630489,0.009723449931,0.01428571429,0.004874651811,0.007272256729,0.01460730998,0.01858736059
6/22/2021,0.005306816425,0.001670843776,0.001233400485,0.002995672917,0.01248964129,-0.001751313485,0.006233351092,-0.01400906469,0.02367346939,0.02028348732,0.02426810478,-0.004925271739,0.005128935746,0.01143451143,0.02151075538,0.01056338028,-0.002079002079,0.01942396136,0.007229666563,0.0298053528
6/23/2021,-0.001076260763,0.001946066166,0.000657003244,-0.005752212389,0.0165156387,-0.008587257618,-0.007147773601,0.04588382783,0.007376395534,0.004601362711,0.03271906732,-0.00256016385,0.01304039688,-0.01370332306,-0.002326150833,0.01393728223,-0.03125,0.02356528971,0.004640801931,0.1500295334
6/24/2021,0.00572058899,0.01248612653,0.00982806024,0.004060970182,0.008253055356,0.01052435503,0.02357081911,-0.01374460604,0.01048881852,0.0076044511,-0.03095411508,-0.002908966461,0.02784385057,0.01042028482,0.006626579948,0.0412371134,-0.01827956989,-0.03324140648,0.00006159152501,-0.02362609142
6/25/2021,0.003698507843,0.01205809811,0.008574273117,0.007922876614,-0.001796817067,0.004516129032,0.01250390747,-0.009884945714,0.01194672934,-0.005274200128,-0.009394964299,0.01596018534,-0.0205554043,0.004812650395,0.009508716323,0.02310231023,0.01314348302,0.008736182568,-0.01065467759,-0.01841136244
6/28/2021,0.00208386277,-0.007311129163,-0.01003243417,0.0003298153034,-0.0002857224492,-0.007890632168,0.01790676135,0.01382978723,0.02012773369,0.04180215016,-0.03072837633,-0.01013513514,-0.01362056984,-0.01744782757,-0.01135128608,-0.01612903226,-0.003243243243,0.03317762909,0.002023157371,0.1629153269
6/29/2021,-0.002941773179,-0.003546099291,-0.0009564314931,-0.00467084295,-0.002743719455,-0.01424211597,-0.00525730462,-0.007748809428,-0.01290077784,-0.01054437071,-0.01839530333,-0.01228668942,-0.00408623362,-0.00139275766,-0.002931476731,0.08196721311,0.005784526392,0.003005938562,-0.01664958221,0.0202764977
6/30/2021,0.0009156577475,0.004379961675,0.0001425836151,0.007618837299,0.01083311839,0.002814522938,0.0246468137,0.0160253803,0.002690755333,-0.0118787121,0.01196172249,-0.01606772633,0.004527447651,-0.02370990237,-0.007472742864,0.009090909091,-0.006829618979,0.01152477949,-0.000157942951,-0.0325203252
7/1/2021,0.005641390527,0.007904061052,0.008696360563,-0.003725823243,0.004479600805,0.01356534755,0.002876556068,-0.007846277022,-0.007092198582,0.01921141181,0.02167060678,0.002985074627,0.01281690141,-0.01642857143,0.01690940509,0.02702702703,0.01302931596,-0.004191256172,0.02044104638,-0.01633986928
7/2/2021,0.007606003942,-0.001081665765,-0.003169924083,0.001759885607,-0.005052358238,0.008584087133,-0.008258740913,-0.02186894771,-0.01003861004,0.0008747425153,-0.006170458928,0.005602240896,-0.02711722987,0.008351488744,-0.006796941376,0.01169590643,-0.003572704537,0.004329842045,0.00613022075,-0.03939250119
7/6/2021,-0.001880877743,-0.01570113698,-0.01148447469,-0.004062585781,-0.00865248227,-0.00521643635,-0.002443402812,-0.009982674697,0.004095163807,-0.005413025092,-0.0151338766,0.01201253482,-0.02730131504,0.005401512423,0.002932909691,-0.1156069364,0.01398350663,0.03407996146,-0.01400129243,0
7/7/2021,0.003442211055,0.001375137514,0.001516269158,0.004961137754,0.006953784519,0.004047838086,-0.005298675331,-0.02166666667,-0.05321421635,-0.006491297693,-0.02797478329,0.001720282126,0.01880969875,0.007163323782,0.009138540271,0,-0.02793493635,0.007965529288,0.002871231509,-0.04940711462
7/8/2021,-0.007962541002,-0.02004943697,-0.01202995213,-0.002961987823,-0.02358758668,-0.01282756093,-0.0062817227,0.02001703578,-0.01005128205,-0.01380923849,-0.01783542764,-0.004636785162,-0.02019327852,-0.02489331437,0.02982371408,0.01633986928,-0.01709712623,-0.01425699563,-0.01238563515,-0.01715176715
7/9/2021,0.01055049345,0.028867713,0.02091530338,0.005666501623,0.01717212876,0.01113792463,0.002124001214,0.002087682672,0.01719850808,0.01380008679,0.03590590177,0.0138026225,0.025909024,0.009482129832,-0.005862351976,0.02250803859,0.01073279053,0.02290201594,0.02605873456,0.019566367
7/12/2021,0.003621649974,0.009806592209,0.002880324544,-0.001094091904,0.01373469154,-0.001009730127,0.0009083568833,0.0825,0.001425952332,0.007819188402,0.009163346614,0.00799863853,-0.001721911322,0.01264450867,-0.0003538153084,-0.01257861635,-0.01794214573,0.02699543965,-0.005005681295,-0.001037344398
7/13/2021,-0.00338460007,-0.01079039655,-0.01537154646,-0.003012048193,-0.009907417862,0.01157768998,-0.00005041847333,-0.08098537336,-0.02908868999,-0.003029788198,-0.01934465061,-0.01435083573,-0.01264913037,-0.01212986086,-0.00530910807,-0.01910828025,-0.02721849366,-0.006515675555,-0.03438271605,-0.03271028037
7/14/2021,0.001373420566,-0.004635942187,-0.005546197773,0.008239494644,-0.01482452889,-0.003179217004,-0.002218524681,-0.05235382811,-0.06033940918,-0.01266721577,-0.04066022544,0.005138746146,0.002038142379,-0.02672444926,0.003321076978,-0.05519480519,0,-0.0190912562,-0.001022821709,-0.02200751476
7/15/2021,-0.003216877385,0.003287671233,-0.003181029497,0.004086080087,0.001533697948,0.00965919446,0.01111728738,-0.0003535755326,-0.0004459308807,-0.009118890775,-0.008392782207,0.008861622359,0.00217928229,-0.01484230056,0.004137604918,-0.02749140893,0.0003832886163,-0.008861310192,-0.003839508543,-0.02744237102
7/16/2021,-0.007780446312,-0.01365374113,-0.01235028389,-0.0004340748779,-0.01043051141,0.003610108303,0.01094507472,0.006189760368,-0.02319875084,-0.009580212507,-0.06390181972,-0.0006756756757,-0.01087271673,0.0007532956685,0.00953614316,-0.02826855124,-0.0030651341,-0.005821743751,-0.009057621892,-0.0118510158
7/19/2021,-0.01495171579,-0.02796234773,-0.01733036801,-0.00271414613,-0.02201524132,-0.04082733813,-0.01502867313,0.01309429651,0.01986754967,-0.01234025091,0.02938517179,-0.007606490872,-0.01700131907,-0.006398193451,-0.02332361516,-0.03636363636,-0.004996156802,0.009085839104,-0.02029041877,0.002284408909
7/20/2021,0.01412921061,0.02477926517,0.02814074643,0.001959503592,0.03905060457,0.02043877742,-0.01350130496,0.0203851492,0.02597402597,0.01397833506,0.01537110233,0.02588996764,0.0465185627,-0.01212121212,0.008,0.04150943396,0.002317497103,0.004997121474,0.02325812215,0.03532763533
7/21/2021,0.008404846037,0.01723179544,0.01308302529,-0.001792698827,0.01428037813,0.01102535832,-0.0014245739,0.01292187367,0.06678306416,0.01337587075,0.04498269896,0.004980906525,0.02421997436,0.006901840491,-0.02037431888,0.03260869565,0.001156069364,0.02502176802,0.03226745126,0.01981287837
7/22/2021,0.002127499812,-0.01092896175,-0.01051574287,-0.003102040816,-0.004730878187,0.00009087604507,-0.001273755541,-0.01879983214,0.00736497545,0.01432573723,-0.01158940397,-0.005451842062,-0.0198915009,0.003046458492,-0.01172914148,0.00701754386,-0.01886066205,-0.006147449367,-0.02555830488,-0.008634646519
7/23/2021,0.009990509016,0.001657458564,0.008472996209,0.01009935582,0.009592121367,0.015810995,0.02285481073,-0.002908219998,0.001827782291,0.05296278368,-0.001675041876,0.01528239203,0.01972750497,0.007593014427,-0.02116725804,-0.01742160279,-0.008238524912,0.01135878,0.004660730931,0.02340772999
7/26/2021,0.002547109155,0.005791505792,0.001705012325,0.002864400368,0.002142655765,-0.003935951337,-0.00783042394,0.04503731663,-0.002229880397,0.007220314232,0.03271812081,-0.008671465969,0.0008350730689,-0.01770911831,0.014625,0.04255319149,0.01147151899,-0.0110977671,0.004863066291,0.004255319149
7/27/2021,-0.004439949681,-0.0002741979709,-0.006172712918,0.0009700366458,-0.005457716761,0.02990570274,0.01970542402,-0.04982761451,-0.009142624949,-0.0124845621,-0.05564581641,0.006601749464,-0.009178139341,-0.003835826621,-0.0006159911297,-0.04421768707,0.003519749707,-0.01288653998,-0.007068262863,-0.02277542373
7/28/2021,-0.0005450806472,-0.00137136588,0.007696752094,-0.007483579197,0.000113147771,-0.006714335542,-0.003007148139,0.05218142549,0.03854828788,0.01487180881,0.08860215054,-0.0003279226103,0.02484210526,-0.004235656527,0.0006163708087,0.003558718861,-0.001558846454,-0.01795315775,-0.005964214712,0.0298102981
7/29/2021,0.004313443566,0.01098599286,0.01019760418,0.004882017901,0.01764905532,0.004828373277,-0.009196993671,0.01707857788,-0.0169792695,-0.04007715388,0.01224812327,0.00524848286,0.01958367571,-0.001160092807,-0.001971171615,0.02127659574,0.0031225605,-0.02723645137,-0.007161290323,0.01473684211
7/30/2021,-0.004887320119,-0.007878293942,-0.001885147873,0.001349527665,0.004974986103,0.005678839769,0.005988621619,-0.02510696698,-0.02590881703,-0.005637419067,-0.09484777518,0.00375265133,0.008865010074,0.02400309717,-0.001604740156,-0.01736111111,0.001556420233,0.0001430956356,-0.008382610956,-0.01348547718
8/2/2021,-0.002033982389,0.000273822563,-0.003493095045,-0.00409703504,-0.01559777649,-0.04656415602,-0.01617223931,0.1047532295,0.01030927835,-0.0122088128,-0.003880983182,-0.005201560468,-0.01291439222,-0.003780718336,0.006305637982,-0.02473498233,-0.000777000777,-0.04616558565,-0.004226736566,-0.02260778128
8/3/2021,0.008077945965,0.01122365179,0.005767506318,0.004330410306,0.0278409889,-0.01412300683,0.008723275514,-0.0354546136,-0.01244897959,-0.002017332007,-0.01645021645,0.01503267974,0.1320474777,-0.005313092979,-0.0116721956,0.04347826087,0.003499222395,0.005225,-0.00987134349,0.05271651425
8/4/2021,-0.004783273337,-0.008391987006,-0.01013150696,-0.01347418346,-0.01418575411,0.004990757856,-0.002299425144,-0.005439850793,0.005786319487,0.02186539119,-0.01496478873,-0.007887958789,-0.001668056714,0.004578405189,-0.01752859274,-0.1631944444,-0.05230530802,-0.004600959984,-0.003057392576,-0.0449667859
8/5/2021,0.006243186998,0.0131040131,0.00945732943,0.005954982517,0.01012005434,0.008276623138,0.01703492159,0.04055321144,0.03718923361,0.01128385155,0.03172475424,0.0133052085,0.01694712973,0.004177744018,0.02214348981,0.04979253112,0.05600981194,0.00869478313,0.02186739558,0.01551631889
8/6/2021,0.001723458735,0.02021018593,0.004724920406,0.0002172378211,0.007026789635,0.01140094856,-0.01142913444,-0.007809566719,0.0219889065,0.001487726258,0.05933304461,-0.008166533227,0.009623283652,0.04614220877,0.05521168606,0.00790513834,0.01432442896,0.02803923511,-0.001761539716,0.008429926238
8/9/2021,-0.0009585606843,0.00264131009,-0.002946756549,0.003529347885,0.00665067597,-0.005140229056,-0.0013454926,0.03829561795,0.01492537313,-0.005226816319,-0.01839738348,-0.004359057152,0.005579449029,-0.004699927693,0.02475363679,-0.03137254902,0.008015267176,0.006794525829,-0.0145746871,0.0381400209
8/10/2021,0.001254705144,0.0105374078,0.003562753036,0.007033870793,0.01976605654,0.006163886875,-0.01966067864,-0.01100663314,-0.007257448434,-0.001327396919,0.04664723032,-0.01556672612,0.05398219859,0.003632401017,0.01694333143,0.03643724696,-0.02158273381,0.002943569617,0.007859393135,-0.0342224459
8/11/2021,0.002407980736,0.01147028154,0.00833064386,0.003116269074,0.02511815623,0.007297297297,-0.006159014558,0.2617924528,0.003847633705,-0.003239830532,-0.01830481496,0.002141327623,0.06569423119,0.03727832067,0.007992795227,0.01171875,0.01354489164,-0.004462048725,-0.006580679126,-0.009900990099
8/12/2021,0.002916952642,0.001804123711,-0.001680369681,-0.0002678093198,-0.001191462909,-0.007602182273,-0.002253521127,0.04042056075,0.04656956688,0.007473052561,-0.0004053506283,0.005095332018,-0.009159205516,-0.02163293789,-0.001005137369,-0.01930501931,-0.004200076365,0.01462058386,-0.01454027557,-0.01263157895
8/13/2021,0.001979714041,-0.007460766658,-0.0018835788,0.007125636218,-0.004201026918,0.005948089402,-0.002309943021,0.1413092297,-0.02032594763,0.001461464222,-0.06244931062,0.005560098119,-0.02129206481,-0.005349500713,-0.008608160984,-0.04724409449,0,-0.02178021355,0.003965986623,-0.02985074627
8/16/2021,0.00239047712,-0.002592016589,-0.002368954649,0.00585168635,-0.002526041667,0.006450456907,-0.01744186047,-0.01180579468,-0.01943925234,0.009306679883,0.008650519031,0.001138396487,-0.009126605115,0.01075654356,0.004397834912,-0.04545454545,-0.003067484663,-0.009442163729,-0.005490274849,-0.01538461538
8/17/2021,-0.006594636687,-0.007016632017,-0.01219487654,0.0003173259996,-0.01749210245,0.005251913833,0.03911609153,-0.003534272487,-0.02573389249,-0.02212461807,-0.03859348199,0.002111760884,-0.03523615722,-0.007804185882,0.003592679915,-0.02597402597,-0.01384615385,-0.04924547161,-0.02817517757,-0.01729910714
8/18/2021,-0.01075374176,-0.01230044491,-0.009513720537,-0.01311198054,-0.01254218372,0.01177720712,-0.01849425519,0.06039564392,0.0193699863,-0.008369368113,0.05575379126,-0.008753444643,-0.01176731794,0.0007150518413,0.01476675243,0.008888888889,-0.01287051482,0.0001538500987,-0.006061655698,-0.002271436684
8/19/2021,0.001411450079,-0.00741918389,-0.008227067051,0.006535947712,-0.03398724469,0.01741641869,0.001386250449,-0.08668205587,-0.01074856046,-0.0009284006189,-0.03379805661,0,-0.03886767019,-0.006430868167,0.01973321574,-0.07488986784,-0.001580403003,0.004614792975,-0.005819829239,-0.01195219124
8/20/2021,0.007912761801,0.006139882541,0.01215263376,0.00260804769,-0.02103181236,-0.001376344086,0.004152994258,0.009129829267,0.009119130772,0.01196778554,0.01617839965,0.006704824203,0.01040205704,-0.002517080187,0.02302702703,0.03333333333,0.00791452315,0.02161541406,0.007571508693,0.03686635945
8/23/2021,0.008856504993,0.008224993367,0.00893332787,-0.002176567394,0.03235352702,0.01533293135,0.0130201685,0.03741566142,0.02518746395,0.01107493669,0.06153184165,-0.0079597141,-0.001503759398,0.0151405912,0.00232484413,0.02304147465,0.00274833137,0.03674560352,0.01701224603,0.06222222222
8/24/2021,0.001580662419,0.006052631579,0.009483774014,-0.007075973611,0.01427783903,0.006362942224,0.006703629032,0.08124753646,0.05907726932,0.005944681437,0.02229428456,-0.01326346815,0.03232159407,0.007457386364,-0.003584607275,0.01801801802,0.01057165231,0.009324627135,0.01050183012,0.01516736402
8/25/2021,0.001845242431,0.01177086058,0.005592548633,-0.0004822375824,0.02280015218,0.00413083797,0.0080108146,-0.02419685578,0.06445900478,0.007879401384,-0.03013481364,-0.001991370727,0.01234429357,-0.01480437081,0.001587133637,0.02212389381,-0.004261913987,0.01663881595,0.01083276913,0.00360638846
8/26/2021,-0.005840583574,-0.004912099276,-0.009182387421,-0.00536078053,0.009139942078,-0.0142725212,-0.01529826653,0.01218828804,-0.03743137581,-0.01088520318,-0.0241210139,0,-0.02970845804,-0.006797853309,-0.003697443482,0.02164502165,-0.004280155642,0.003757015052,0.001975887475,0.01386036961
8/27/2021,0.008873287504,0.01325019486,0.01954450008,0.005012396249,-0.0008425265264,0.004514095903,0.00842370744,0.02966551326,0.03715865883,0.02264119875,0.04733975702,0.01097439308,0.04181423512,0.01080691643,0.0006361997667,0.01694915254,0.01719421649,0.02255129015,0.01754737792,0.05721518987
8/30/2021,0.004590924467,-0.0141025641,-0.00263387199,0.003914838848,0.00397902448,-0.008309309819,-0.002150860344,-0.03378438928,-0.01266455591,0.02154952634,0.0576,0.02072368421,0.01535256059,0.0028510335,0.01398749603,0.0125,-0.03841721091,0.01278854293,-0.004368676915,0.002873563218
8/31/2021,-0.00170771599,-0.001300390117,-0.002680539285,0.00219017094,-0.007795275591,0.007096443228,0.004010226076,0.0625115934,0.0006751054852,-0.003362580781,0.09341906203,-0.002094747019,0.001944054434,-0.01492537313,0.002821611454,0.004115226337,-0.02197363164,-0.0129207138,0.005740490251,0.007163323782
9/1/2021,0.001060113239,-0.005729166667,0.00274747153,0.004477373274,-0.003491786366,0.004669326768,-0.01572719557,-0.01008205307,0.01551695058,0.007037798513,0.0186786579,0.01743904408,-0.02048075887,0.01406926407,0.007294706128,-0.03278688525,0.005310457516,0.003958991258,0.001574544858,0.01659554291
9/2/2021,0.002984428025,0.003404924044,0.004725409999,0.004032899973,0.02187358976,-0.02121007267,0.01055087755,0.05727260703,0.01428334164,-0.01772019369,0.05602716469,0.007776543406,0.01617695609,0.002134471718,0.01169046141,0.01694915254,-0.008533116619,0.03259556427,-0.03127763404,-0.006063432836
